source,target,time_chf_variablelabel,gissi_hf_variablelabel,time_chf_categorical,gissi_hf_categorical,time_chf_visits,gissi_hf_visits,,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,Expert 1,Expert 2
ras_at_v6,f5_capto,ACE-inhibitor or ATII-antagonist use at visit6,Captopril at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
recurr_stroke,preictus,history of Recurring stroke event ( more than 1 stroke in history),Stroke at baseline,1=yes | 0=no,2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,45881969,36210384,loinc:la12362-2,stroke (cva) or tia,loinc:la22099-8,stroke,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
restriktivepneumopathien,edealve,history of restrictive pulmonary disease Y/N,Alvaeolar pulmonary edema at baseline,1=yes | 0=no, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4266931,4078925,snomed:36485005,restrictive lung disease,snomed:19242006,pulmonary edema,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
restriktivepneumopathien,edeinter,history of restrictive pulmonary disease Y/N,Interstitial pulmonary edema at baseline,1=yes | 0=no, 2 = no | 3 = yes,month 0/ baseline,Visit1/baseline,,4266931,4078925,snomed:36485005,restrictive lung disease,snomed:19242006,pulmonary edema,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
smoking,prefumo,Smoking status,Cigarette smoking at baseline,0=Never|1=Previous|2=Current,2 = never smoked | 3 = current smoker | 4 = ex-smoker,month 0/ baseline,Visit1/baseline,,761009,761009,snomed:1311000175101,smoking assessment,snomed:1311000175101,smoking assessment,condition_occurrence,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,1,1
spiroat_bl,spirono,MRA use at Baseline,Spironolactone at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_bl,altdiu,MRA use at Baseline,Other diuretics at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v1,f3_spirono,MRA use at visit1,Spironolactone at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v1,f3_altdiu,MRA use at visit1,Other diuretics at 1 month follow-up,1=yes | 0=no,2=No | 3=Yes,month 1,Visit3/1month,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v12,f6_altdiu,MRA use at visit12,Other diuretics at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v12,f6_spirono,MRA use at visit12,Spironolactone at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v18,f7_spirono,MRA use at visit18,Spironolactone at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v18,f7_altdiu,MRA use at visit18,Other diuretics at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v3,f4_spirono,MRA use at visit3,Spironolactone at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v3,f4_altdiu,MRA use at visit3,Other diuretics at 3 month follow up,1=yes | 0=no,2=No | 3=Yes,month 3,Visit4/3months,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v6,f5_spirono,MRA use at visit6,Spironolactone at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
spiroat_v6,f5_altdiu,MRA use at visit6,Other diuretics at 6 month follow up,1=yes | 0=no,2=No | 3=Yes,month 6,Visit5/6months,,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,1,1
statin01,openstat,uses anystatin useat Baseline y/n ,Statins open labeled at baseline,1=yes | 0=no,2=No | 3=Yes,month 0/ baseline,Visit1/baseline,,21601855,21601855,atc:c10aa,hmg-coa reductase inhibitor,atc:c10aa,hmg-coa reductase inhibitor,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
triglyc,trigli,triglyceride at baseline,Triglycerides (mg/dl) at baseline,,,month 0/ baseline,Visit1/baseline,,3025839,3025839,loinc:14927-8,triglyceride [moles/volume] in serum or plasma,loinc:14927-8,triglyceride [moles/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,millimole per liter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_bl,urice,Uric_acid at baseline,Uricemia (mg/dl) at baseline,,,month 0/ baseline,Visit1/baseline,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_v1,f3_urice,Uric_acid at visit1,Uricemia (mg/dl) at 1 month follow-up,,,month 1,Visit3/1month,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_v12,f6_urice,Uric_acid at visit12,Uricemia (mg/dl) at 1 year follow up,,,month 12,Visit6/12months,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_v18,f7_urice,Uric_acid at visit18,Uricemia (mg/dl) at 18 month follow up,,,month 18,Visit7/18months,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_v3,f4_urice,Uric_acid at visit3,Uricemia (mg/dl) at 3 month follow up,,,month 3,Visit4/3months,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
uric_acid_v6,f5_urice,Uric_acid at visit6,Uricemia (mg/dl) at 6 month follow up,,,month 6,Visit5/6months,,3037556,3037556,loinc:3084-1,urate [mass/volume] in serum or plasma,loinc:3084-1,urate [mass/volume] in serum or plasma,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram per deciliter,float,continuous_variable,milligram per deciliter,float,1,1
v12ace,f6_desaltac,Visit12 which ACE-inhibitor,Description other ACE-inhibitor at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,,month 12,Visit6/12months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,qualitative_variable,,str,1,1
v12ace,f6_ramip,Visit12 which ACE-inhibitor,Ramipril at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12ace,f6_capto,Visit12 which ACE-inhibitor,Captopril at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12ace,f6_lisino,Visit12 which ACE-inhibitor,Lisinopril at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12ace,f6_trand,Visit12 which ACE-inhibitor,Trandolapril at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12ace,f6_altace,Visit12 which ACE-inhibitor,other ACE-inhibitor at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12ace,f6_enala,Visit12 which ACE-inhibitor,Enalapril at 1 year follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 12,Visit6/12months,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12bb,f6_carve,Visit12 which Betablocker,Carvedilol at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 12,Visit6/12months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12bb,f6_ateno,Visit12 which Betablocker,Atenolol at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 12,Visit6/12months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12bb,f6_altrobb,Visit12 which Betablocker,Other beta blocker at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 12,Visit6/12months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12bb,f6_desaltbb,Visit12 which Betablocker,Description Other beta blocker at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,,month 12,Visit6/12months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,qualitative_variable,,str,1,1
v12bb,f6_meto,Visit12 which Betablocker,Metoprolol at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 12,Visit6/12months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12bb,f6_bisopro,Visit12 which Betablocker,Bisoprolol at 1 year follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 12,Visit6/12months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12digoxin,f6_digitale,Visit12 Digoxin,Digitalis at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
v12furo,f6_furosemi,Visit12 Furosemide,Furosemide at 1 year follow up,1=yes | 0=no,2=No | 3=Yes,month 12,Visit6/12months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,1,1
v12nitrat,f6_nitrati,Visit12 which Nitrate,Nitrates at 1 year follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 12,Visit6/12months,,21600316,21600316,atc:c01da,organic nitrates,atc:c01da,organic nitrates,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v12spiro,f6_spirono,Visit12 which MRA (Mineralocorticoid receptor antagonist),Spironolactone at 1 year follow up,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 12,Visit6/12months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_desaltac,Visit18 which ACE-inhibitor,Description other ACE-inhibitor at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,,month 18,Visit7/18months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,qualitative_variable,,str,1,1
v18ace,f7_ramip,Visit18 which ACE-inhibitor,Ramipril at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_trand,Visit18 which ACE-inhibitor,Trandolapril at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,1342439,atc:c09aa,"""ace inhibitors, plain""",rxnorm:38454,trandolapril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_altace,Visit18 which ACE-inhibitor,other ACE-inhibitor at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_capto,Visit18 which ACE-inhibitor,Captopril at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_enala,Visit18 which ACE-inhibitor,Enalapril at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18ace,f7_lisino,Visit18 which ACE-inhibitor,Lisinopril at 18 month follow up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 18,Visit7/18months,,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,lisonorpil,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18bb,f7_carve,Visit18 which Betablocker,Carvedilol at 18 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 18,Visit7/18months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18bb,f7_ateno,Visit18 which Betablocker,Atenolol at 18 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 18,Visit7/18months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18bb,f7_bisopro,Visit18 which Betablocker,Bisoprolol at 18 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 18,Visit7/18months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18bb,f7_meto,Visit18 which Betablocker,Metoprolol at 18 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 18,Visit7/18months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18bb,f7_altrobb,Visit18 which Betablocker,Other beta blocker at 18 month follow up,0=none | 1=Bisoprolol | 2=Carvedilol |3=Metoprolol | 4=Atenolol |5=Nebivolol |6=Bucindolol | 9=other,2=No | 3=Yes,month 18,Visit7/18months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18digoxin,f7_digitale,Visit18 Digoxin,Digitalis at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,1326303,21601240,rxnorm:3407,digoxin,atc:c01aa,digitalis glycosides,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
v18furo,f7_furosemi,Visit18 Furosemide,Furosemide at 18 month follow up,1=yes | 0=no,2=No | 3=Yes,month 18,Visit7/18months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,1,1
v18nitrat,f7_nitrati,Visit18 which Nitrate,Nitrates at 18 month follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 18,Visit7/18months,,21600316,21600316,atc:c01da,organic nitrates,atc:c01da,organic nitrates,drug_exposure,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18nitrat,f7_altrodil,Visit18 which Nitrate,Other vasodilator at 18 month follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,2=No | 3=Yes,month 18,Visit7/18months,,21600316,4158258,atc:c01da,organic nitrates,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v18nitrat,f7_desaltrd,Visit18 which Nitrate,Description other vasodilator at 18 month follow up,0=none | 1=Nitroglycerin | 2=IS-di-nitrate | 3=IS-mono-nitrate | 4=PE-tetra-nitrate | 5=other,,month 18,Visit7/18months,,21600316,4158258,atc:c01da,organic nitrates,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,qualitative_variable,,str,1,1
v18spiro,f7_spirono,Visit18 which MRA (Mineralocorticoid receptor antagonist),Spironolactone at 18 month follow up,0=none | 1=Spironolactone | 2=Eplerenone,2=No | 3=Yes,month 18,Visit7/18months,,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,1,1
v1ace,f3_enala,Visit1 which ACE-inhibitor,Enalapril at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,1341927,atc:c09aa,"""ace inhibitors, plain""",rxnorm:3827,enalapril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1ace,f3_ramip,Visit1 which ACE-inhibitor,Ramipril at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1ace,f3_altace,Visit1 which ACE-inhibitor,other ACE-inhibitor at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
v1ace,f3_capto,Visit1 which ACE-inhibitor,Captopril at 1 month follow-up,0=none | 1=Quinapril |2=Spirapril | 3=Benazapril | 4=Perindopril | 5=Fosinopril | 6=Trandolapril |7=Cilazapril | 8=Captopril | 9=Enalapril | 10=Ramipril |11=Lisinopril | 12=other,2=No | 3=Yes,month 1,Visit3/1month,,21601784,1340128,atc:c09aa,"""ace inhibitors, plain""",rxnorm:1998,captopril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,1,1
