source,target,somop_id,tomop_id,scode,slabel,tcode,category,Harmonization Status
v12ace,f6_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj6,f5_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj6,f5_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj3,f4_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj3,f4_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev6,f5_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev6,f5_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
v6ace,f5_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
v6ace,f5_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj1,f3_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
aceadj1,f3_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev18,f7_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev18,f7_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev1,f3_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
doseacev1,f3_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
v18ace,f7_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
v18ace,f7_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
ace_at_v18,f7_lisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
ace_at_v18,f7_dlisino,21601784,1308216,atc:c09aa,"""ace inhibitors, plain""",rxnorm:29046,drug_exposure,approximate match
ace_at_v3,f4_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v3,f4_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev12,f6_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev12,f6_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v12,f6_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v12,f6_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v6,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v6,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
blace,ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
blace,dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v3ace,f4_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v3ace,f4_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadjbl,ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadjbl,dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev3,f4_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev3,f4_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj12,f6_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj12,f6_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_bl,ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_bl,dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacebl,ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacebl,dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v1ace,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v1ace,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v1,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v1,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v12ace,f6_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v12ace,f6_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj6,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj6,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj3,f4_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj3,f4_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev6,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev6,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v6ace,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v6ace,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj1,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
aceadj1,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev18,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev18,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev1,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
doseacev1,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v18ace,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v18ace,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v18,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
ace_at_v18,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,drug_exposure,approximate match
v18spiro,f7_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v18spiro,f7_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v12,f6_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v12,f6_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v6spiro,f5_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v6spiro,f5_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
blspiro,dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
blspiro,spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v1,f3_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v1,f3_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v6,f5_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v6,f5_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_bl,dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_bl,spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v1spiro,f3_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v1spiro,f3_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v3spiro,f4_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v3spiro,f4_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v3,f4_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v3,f4_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v12spiro,f6_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v12spiro,f6_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v18,f7_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
spiroat_v18,f7_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,drug_exposure,approximate match
v18spiro,f7_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_v12,f6_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
v6spiro,f5_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
blspiro,altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_v1,f3_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_v6,f5_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_bl,altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
v1spiro,f3_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
v3spiro,f4_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_v3,f4_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
v12spiro,f6_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
spiroat_v18,f7_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,drug_exposure,approximate match
dosenitratv18,f7_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv18,f7_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv6,f5_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv6,f5_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratbl,altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratbl,desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv3,f4_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv3,f4_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv12,f6_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv12,f6_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv1,f3_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv1,f3_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,drug_exposure,approximate match
dosenitratv18,f7_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv18,f7_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv6,f5_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv6,f5_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratbl,altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratbl,desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv3,f4_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv3,f4_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv12,f6_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv12,f6_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv1,f3_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv1,f3_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,drug_exposure,approximate match
dosenitratv18,f7_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
dosenitratv6,f5_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
dosenitratbl,nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
dosenitratv3,f4_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
dosenitratv12,f6_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
dosenitratv1,f3_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,drug_exposure,approximate match
ritme,ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
rhythm,ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
rhythm12,f6_ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
hrecg,ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
ritme_12,f6_ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
ritme_18,f7_ritmopm,4114162,4304202,snomed:301112006,finding of heart rhythm,snomed:10370003,measurement,approximate match
ldl,coleldl,3001308,3028437,loinc:22748-8,cholesterol in ldl [moles/volume] in serum or plasma,loinc:2089-1,measurement,approximate match
lvedd,diadia,3014260,37047549,loinc:29436-3,left ventricular internal diameter minor axis diastole by us,loinc:lp201909-1,measurement,approximate match
k18,f7_potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
k12,f6_potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
k1,f3_potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
k3,f4_potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
potassium,potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
k6,f5_potassio,3005456,3023103,loinc:6298-4,potassium [moles/volume] in blood,loinc:2823-3,measurement,partial match
qrsduur_18,f7_durqrs,3022022,4218048,loinc:8633-0,qrs duration,snomed:39632005,measurement,partial match
qrsduur_12,f6_durqrs,3022022,4218048,loinc:8633-0,qrs duration,snomed:39632005,measurement,partial match
qrsduur,durqrs,3022022,4218048,loinc:8633-0,qrs duration,snomed:39632005,measurement,partial match
na12,f6_na,3000285,3019550,loinc:2947-0,sodium [moles/volume] in blood,loinc:2951-2,measurement,approximate match
na18,f7_na,3000285,3019550,loinc:2947-0,sodium [moles/volume] in blood,loinc:2951-2,measurement,approximate match
sodium,na_baseline,3000285,3019550,loinc:2947-0,sodium [moles/volume] in blood,loinc:2951-2,measurement,approximate match
na6,f5_na,3000285,3019550,loinc:2947-0,sodium [moles/volume] in blood,loinc:2951-2,measurement,approximate match
v6tora,f5_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorav18,f7_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorav12,f6_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorav6,f5_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorav1,f3_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
v3tora,f4_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
v1tora,f3_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
v18tora,f7_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
bltora,altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorav3,f4_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
v12tora,f6_altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
dosetorabl,altdiu,942350,21601461,rxnorm:38413,torsemide,atc:c03,drug_exposure,approximate match
rasdose_bl,dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_bl,capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v1,f3_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v1,f3_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v6,f5_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v6,f5_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v3,f4_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v3,f4_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v3,f4_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v3,f4_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v12,f6_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v12,f6_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v12,f6_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v12,f6_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v18,f7_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v18,f7_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v18,f7_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v18,f7_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v6,f5_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_v6,f5_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v1,f3_capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_v1,f3_dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_bl,dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
ras_at_bl,capto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,drug_exposure,approximate match
rasdose_bl,trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_bl,dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v1,f3_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v1,f3_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v6,f5_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v6,f5_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v3,f4_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v3,f4_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v3,f4_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v3,f4_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v12,f6_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v12,f6_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v12,f6_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v12,f6_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v18,f7_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v18,f7_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v18,f7_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v18,f7_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v6,f5_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_v6,f5_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v1,f3_dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_v1,f3_trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_bl,trand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
ras_at_bl,dtrand,21601782,1342439,atc:c09,agents acting on the renin-angiotensin system,rxnorm:38454,drug_exposure,approximate match
rasdose_bl,altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_bl,daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_bl,desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v1,f3_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v1,f3_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v1,f3_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v6,f5_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v6,f5_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v6,f5_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v3,f4_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v3,f4_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
ras_at_v3,f4_daltace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v3,f4_altace,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
rasdose_v3,f4_desaltac,21601782,21601784,atc:c09,agents acting on the renin-angiotensin system,atc:c09aa,drug_exposure,approximate match
